BOLETANUM,ARTICULO,CANTIDAD,COSTO,FECHAENTRA,FECHAVENTA,VALORVENTA,INTERESES,VENDIDO,COMPRADO,GRAMOS,IVA,NUMFAC
 31926,ANILLO PD.P.VERDES,,140000,2016-07-06,,,,False,False,2.3,,
 31984,ANILLO PD.(TRES OROS),,150000,2016-07-06,,,,False,False,3.4,,
 32393,DOS ANILLOS PD.P.CIRCONES RAYADOS,,300000,2016-07-06,,,,False,False,9.4,,
 32466,PULSERA CON DIJE.ANILLO PD.P.CIRCON USADOS,,200000,2016-07-06,,,,False,False,4.4,,
 32518,CADENA SOLA (TRES OROS),,300000,2016-07-06,,,,False,False,5.7,,
 32600,ARGOLLA GRAFILADA (IRMA DIAZ),,150000,2016-07-06,,,,False,False,4.9,,
 32775,CADENA CON DIJE,,120000,2016-07-06,,,,False,False,2.0,,
 32776,ARGOLLA (LUISA) ANILLO PD.P.NEGRA ROTO,,110000,2016-07-06,,,,False,False,3.3,,
 33017,CADENA CON DIJE P.CIRCON ORO BAJO (14.3 GRAMOS),,550000,2016-07-06,,,,False,False,8.8,,
 33139,ANILLO PD.P.CIRCONES,,70000,2016-07-06,,,,False,False,1.4,,
 33170,DOS CADENAS CON 9 DIJES P.VARIAS USADOS,,250000,2016-07-06,,,,False,False,7.9,,
 33213,PULSERA SOLA USADA,,120000,2016-07-06,,,,False,False,2.1,,
 33373,CADENA CON DIJE.UN PAR DE CANDONGAS.ANILLO PD.P.VARIAS USADOS,,90000,2016-07-06,,,,False,False,3.3,,
 33663,UN PAR DE ARETES P.CIRCONES,,40000,2016-07-06,,,,False,False,0.8,,
 33817,UNA ARGOLLA GRAFILADA P.VARIAS.FALTA PIEDRA,,150000,2016-07-06,,,,False,False,2.9,,
 33849,ANILLO PD.P.CIRCON USADO,,140000,2016-07-06,,,,False,False,2.2,,
 33983,DOS ANILLOS PD.P.CIRONES.TRES PARES DE ARETES LAMINADOS.USADOS (4 GRAMOS),,70000,2016-07-06,,,,False,False,1.7,,
 34003,ANILLO PD.P.CIRCON USADO,,180000,2016-07-06,,,,False,False,3.1,,
 34219,DOS CADENAS.DIJE.PEDAZO CADENA.DOS ANILLOS PD.P.CIRCONES EN PLATA.USADOS,,40000,2016-07-06,,,,False,False,39.6,,
 34383,DOS CADENAS.DOS DIJES.DOS PARETES ARETES P.CIRCONES.RELOJ PD RADO JUBILE.TABLERO NEGRE USADO,,1300000,2016-07-06,,,,False,False,18.2,,
 34384,PULSERA.DOS ANILLOS PD.CADENA CON 2 DIJES P.VARIAS (CRUZ),,1200000,2016-07-06,,,,False,False,20.9,,
 34437,RELOJ PH CASIO EDIFICE TABLERO AZUL.MANILLA METALICA USADO,,100000,2016-07-06,2017-08-22,100000,20000,True,False,0.0,,
 34873,UNA CADENA CON DIJE.UN PAR DE ARETES P.CIRCONES USADOS,,140000,2016-07-06,,,,False,False,4.4,,
 34920,DOS CADENAS USADAS,,1100000,2016-07-06,,,,False,False,22.5,,
 34964,ANILLO PD.P.CIRCONES,,130000,2016-07-06,,,,False,False,3.0,,
 34968,ANILLO PH.P.CIRCONES USADO,,550000,2016-07-06,,,,False,False,9.6,,
 35047,UNA CAMANDULA (TRES OROS),,1200000,2016-07-06,,,,False,False,21.9,,
 35081,CADENA CON 2 DIJES P.VARIAS USADOS,,400000,2016-07-06,,,,False,False,8.2,,
 35159,ARGOLLA P.CIRCONES (CATALINA),,200000,2016-07-06,,,,False,False,4.7,,
 35661,TALADRO BLACK DECKER N-TM550-B3 CON LLAVE USADO,,70000,2016-07-06,2017-01-03,70000,10000,True,False,0.0,,
 35769,CADENA ROTA CON DIJE USADOS,,100000,2016-07-06,,,,False,False,2.3,,
 35818,CADENA CON 2 DIJES USADOS,,150000,2016-07-06,,,,False,False,2.6,,
 35822,CAMARA DIGITAL LUMIX DE 12MP.MEMORIA 2GB.CARGADOR.RELOJ PH ORIENT N-QBAA MANILLA METALICA USADOS,,120000,2016-07-06,2017-02-17,120000,10000,True,False,0.0,,
 35870,CADENA SOLA USADA,,600000,2016-07-06,,,,False,False,10.2,,
 36028,ARGOLLA GRAFILADA USADA,,170000,2016-07-06,,,,False,False,3.2,,
 36075,RELOJ PH ORIENT AUTOMATICO USADO,,40000,2016-07-06,2016-08-08,40000,20000,True,False,0.0,,
 36190,DOS ARGOLLAS LISAS USADAS RAYADAS (SANDRA.YESID),,700000,2016-07-06,,,,False,False,17.0,,
 36249,CADENA SOLA INCOMPLETA USADAS PLATA,,20000,2016-07-06,,,,False,False,21.8,,
 36270,ANILLO PD.P.CIRCON USADO,,200000,2016-07-06,,,,False,False,4.3,,
 36278,ANILLO PD.P.CIRCON USADO (DE GRADO),,120000,2016-07-06,,,,False,False,3.6,,
 36355,ANILLO PH.P.VARIAS RAYADO.FALTA PIEDRA,,700000,2016-07-06,,,,False,False,14.5,,
 36452,ANILLO PD.P.CIRCONES USADO,,400000,2016-07-06,,,,False,False,7.9,,
 36651,PULSEERA CON 8 DIJES P.VERDES USADOS,,140000,2016-07-06,,,,False,False,2.7,,
 36687,ANILLO PD.P.VARIAS USADO (BUHO),,130000,2016-07-06,,,,False,False,2.6,,
 36878,UN DIJE USADO,,80000,2016-07-06,,,,False,False,1.5,,
 36879,UN PAR DE CANDONGAS P.CIRCONES USADAS,,90000,2016-07-06,,,,False,False,1.7,,
 36968,ARGOLLA LISA USADA,,200000,2016-07-06,,,,False,False,4.6,,
 36992,DOS ARGOLLAS GRAFILADAS USADAS (JENIFER.ARTURO),,400000,2016-07-06,,,,False,False,9.4,,
 37021,PULSERA SOLA USADA,,1000000,2016-07-06,,,,False,False,18.8,,
 37164,ANILLO PH.P.CIRCON USADO (DE GRADO),,100000,2016-07-06,,,,False,False,4.3,,
 37295,ARGOLLA GRAFILADA (CARLOS),,80000,2016-07-06,,,,False,False,1.7,,
 37400,RELOJ PH ORIENT N-5JN5 MANILLA METLICA USADO,,30000,2016-07-06,2016-12-20,30000,20000,True,False,0.0,,
 37433,CADENA CON DIJE USADOS,,100000,2016-07-06,,,,False,False,2.9,,
 37437,CADENA CON PIEDRAS CIRCONES USADOS,,100000,2016-07-06,,,,False,False,4.7,,
 37519,ANILLO PD.P.VERDE METAL BLANCO USADO,,100000,2016-07-06,,,,False,False,2.0,,
 37937,RELOJ PH FOSSIL N-FS-4645 MANILLA METALICA USADO,,120000,2016-07-06,2016-07-08,120000,30000,True,False,0.0,,
 37960,CADENA SOLA USADA,,1100000,2016-07-06,,,,False,False,19.4,,
 37986,UN PAR DE CANDONGAS USADAS,,25000,2016-07-06,,,,False,False,0.7,,
 38069,ANILLLO PD.P.VARIAS.FALTA PIEDRA USADO,,200000,2016-07-06,,,,False,False,3.6,,
 38079,ANILLO PD.P.VERDES (DELFIN) USADO,,110000,2016-07-06,,,,False,False,2.3,,
 38122,RELOJ PH ORIENT MANILLA EN CUERO USADO,,30000,2016-07-06,2016-10-31,30000,30000,True,False,0.0,,
 38220,CAMARA DIGITAL SAMSUNG DE 16.2 MD-ES95 MEMORIA DE 2GB CARGADOR ESTUCHE USADA,,80000,2016-07-06,2016-12-23,80000,20000,True,False,0.0,,
 38223,ANILLO PD.P.CIRCON ORO BAJO,,50000,2016-07-06,,,,False,False,2.7,,
 38385,ESCLAVA SOLA USADA,,60000,2016-07-06,,,,False,False,1.6,,
 38391,CADENA SOLA USADA,,100000,2016-07-06,,,,False,False,2.1,,
 38392,CADENA CON DIJE ROTA USADOS,,200000,2016-07-06,,,,False,False,4.2,,
 38425,RELOJ PD CASIO N-LTP-1292 CAMARA DIGITAL DMC-F5 N-6621 CARGADOR ESTUCHE USADOS,,150000,2016-07-06,2018-03-03,150000,10000,True,False,0.0,,
 38492,ANILLO PD.P.VARIAS USADO (DELFIN),,170000,2016-07-06,,,,False,False,3.4,,
 38545,ESCLAVA P.CIRCONES USADA,,70000,2016-07-06,,,,False,False,3.7,,
 38906,ANILLO PD.P.ROJA Y BLNACSA USADO (MAYO 13/13),,170000,2016-07-06,,,,False,False,3.5,,
 38956,ARGOLLA GRAFILADA (EUGENIO) USADA,,120000,2016-07-06,,,,False,False,2.3,,
 39093,ARGOLLA.DOS ANILLOS PD.P.CIRCONES.FALTAN PIEDRAS USADOS,,1000000,2016-07-06,,,,False,False,19.9,,
 39196,RELOJ PD EDOX N-21135 MANILLA METALICA USADO,,50000,2016-07-06,,,,False,False,0.0,,
 39410,CADENA CON DIJE EN PLATA USADOS (20 GRAMOS),,20000,2016-07-06,,,,False,False,1.0,,
 39467,JUEGO DE COPAS STANLEY ESTUCHE USADAS (13 PIEZAS),,30000,2016-07-06,2018-02-17,30000,40000,True,False,0.0,,
 39476,CADENA SOLA USADA,,80000,2016-07-06,,,,False,False,2.0,,
 39736,EQUIPO DE SONIDO PANASONIC MDAKX12 N-11902 USADO,,130000,2016-07-06,2016-12-13,130000,40000,True,False,0.0,,
 39739,CADENA SOLA USADA,,280000,2016-07-06,,,,False,False,4.7,,
 39741,CADENA.CANDONGA.DOS ESCLAVAS INCOMPLETAS USADOS,,250000,2016-07-06,,,,False,False,4.8,,
 39974,CADENA CON 4 DIJES.DOS ANILLOS PD.P.NEGRA USADOS,,700000,2016-07-06,,,,False,False,13.3,,
 40138,ARGOLLA GRAFILADA USADA (ROGELIO),,150000,2016-07-06,,,,False,False,2.8,,
 40169,TRES AROS USADOS,,550000,2016-07-06,,,,False,False,11.1,,
 40176,RELOJ PH DIMARIO N-117 MANILLA METALICA USADO,,70000,2016-07-06,2016-07-09,70000,10000,True,False,0.0,,
 40434,ANILLO PD.P.CIRCONES USADO,,150000,2016-07-06,,,,False,False,3.5,,
 40446,CADENA CON DIJE USADOS RAYADO,,500000,2016-07-06,,,,False,False,13.4,,
 41308,RELOJ PH CASIO EDIFICE N-5118 MANILLA METALICA USADO,,30000,2016-10-08,2017-06-07,30000,30000,True,False,0.0,,
 41326,PULSERA SOLA USADA,,950000,2016-10-08,,,,False,False,14.1,,
 41336,DOS ANILLOS.DOS DIJES.CINCO ARETES P.VARIAS USADOS,,480000,2016-10-08,,,,False,False,9.3,,
 41343,UN DIJE.UN ARETES P.CIRCONES USADOS.FALTAN PIEDRAS,,120000,2016-10-08,,,,False,False,2.1,,
 41354,DOS ANILLOS PD.P.CIRCONES USADOS.FALTA PIEDRA,,110000,2016-10-08,,,,False,False,2.1,,
 41360,CADENA CON DIJE EN PLATA USADOS (GRAMOS 32.6),,30000,2016-10-08,,,,False,False,1.0,,
 41378,RELOJ PH CASIO #MTP-1215 MANILLA METALICA USADO,,20000,2016-10-08,2017-07-17,20000,40000,True,False,0.0,,
 41380,ARGOLLA USADA,,250000,2016-10-08,,,,False,False,3.6,,
 41388,ARGOLLA LISA (JOSE E),,200000,2016-10-08,,,,False,False,4.3,,
 41389,CADENA CON DIJE.ARGOLLA.TRES ANILLOS PD.FALTAN PIEDRAS USADOS,,850000,2016-10-08,,,,False,False,14.8,,
 41407,PULIDORA SKIL MD-9004.ESTUCHE USADA,,80000,2016-10-08,2016-11-21,80000,30000,True,False,0.0,,
 41414,EQUIPO DE SONIDO PANASONIC MD-AS-AKX18 #3575 CONTROL ANTENA USADO,,200000,2016-10-08,2016-12-12,200000,80000,True,False,0.0,,
 41423,ANILLO PH.P.CIRCONES USADO,,250000,2016-10-08,,,,False,False,3.7,,
 41429,DOS DIJES.CUATRO ARETES P.VERDES USADOS,,260000,2016-10-08,,,,False,False,4.0,,
 41445,PULSERA.CINCO DIJES P.VERDES USADOS,,1750000,2016-10-08,,,,False,False,25.6,,
 41446,UN DIJE USADO,,100000,2016-10-08,,,,False,False,1.4,,
 41457,RELOJ CASIO TOMMY #5126 MANILLA METALICA,,100000,2016-10-08,2017-08-29,100000,100000,True,False,0.0,,
 41473,RELOJ PH CASIO #2714 MANILLA METALICA USADO,,120000,2016-10-08,2016-12-06,120000,100000,True,False,0.0,,
 41478,ARGOLLA P.CIRCONES USADA (OSCAR.LINA),,350000,2016-10-08,,,,False,False,5.0,,
 41484,DOS ARGOLLAS P.BLANCAS USADAS,,500000,2016-10-08,,,,False,False,7.5,,
 41507,RELOJ PD FOSSIL #CE3001 MANILLA PLASTICA USADO,,50000,2016-10-08,2017-06-07,50000,10000,True,False,0.0,,
 41509,ANILLO PD.P.CIRCONES.FALTAN PIEDRAS USADO,,250000,2016-10-08,,,,False,False,3.5,,
 41528,ANILLO PD.USADO (EL NUDO DEL AMOR),,220000,2016-10-08,,,,False,False,3.2,,
 41542,ANILLO PD.P.CIRCONES USADO,,270000,2016-10-08,,,,False,False,3.5,,
 41574,CADENA SOLA USADA EN PLATA (15.A GRAMOS),,15000,2016-10-08,,,,False,False,1.0,,
 41584,PULSERA.DOS DIJES.UN PAR DE ARETES.DIFERENTES.DOS ANILLOS PD.P.VARIAS USADOS,,280000,2016-10-08,,,,False,False,5.0,,
 41611,DOS ANILLOS PD.P.FALTAN PIEDRAS USADO,,150000,2016-10-08,,,,False,False,2.0,,
 41615,ESCLAVA SOLA USADA,,60000,2016-10-08,,,,False,False,1.1,,
 41616,ANILLO PD.P.CIRCONES USADO,,70000,2016-10-08,,,,False,False,2.1,,
 41621,DOS ANILLOS PD.P.VARIAS USADOS,,120000,2016-10-08,,,,False,False,2.8,,
 41625,TELEVISOR CHALLENGER MD-LD32D27 #150624-00970 CONTROL USADO,,300000,2016-10-08,2016-10-28,300000,100000,True,False,0.0,,
 41639,CADENA SOLA USADA,,1550000,2016-10-08,,,,False,False,19.4,,
 41641,UN DIJE.ANILLO PD.P.CIRCONES USADOS,,110000,2016-10-08,,,,False,False,2.3,,
 41645,ANILLO PD.P.CIRCONES USADO,,800000,2016-10-08,,,,False,False,11.3,,
 41654,RELOJ PD BULOVA #97L55 MANILLA METALICA USADO,,30000,2016-10-08,,,,False,False,0.0,,
 41665,DOS ANILLOS PD.P.VARIAS USADOS,,200000,2016-10-08,,,,False,False,3.7,,
 41666,DOS ARGOLLAS USADAS,,950000,2016-10-08,,,,False,False,12.0,,
 41685,CADENA ROTA.ANILLO.DOS PARES DE ARETES P.VARIAS USADOS.ESTUCHE,,350000,2016-10-08,,,,False,False,9.0,,
 41700,CADENA SOLA USADA,,600000,2016-10-08,,,,False,False,8.4,,
 41727,PULSERA P.BLANCAS.FALTA PIEDRA ORO BAJO (14K),,500000,2016-10-08,,,,False,False,9.7,,
 41730,ARGOLLA GRAFILADA USADA,,200000,2016-10-08,,,,False,False,3.5,,
 41736,ANILLO PH.P.VERDES USADO RAYADO (LEON),,500000,2016-10-08,,,,False,False,9.9,,
 41737,TRES ANILLOS PD.USADOS,,500000,2016-10-08,,,,False,False,6.4,,
 41740,DOS DIJES.UNA CANDONGA P.BLANCAS USADOS,,120000,2016-10-08,,,,False,False,1.7,,
 41742,CADENA SOLA USADA EN PLATA (18.4 GRAMOS),,20000,2016-10-08,,,,False,False,1.0,,
 41748,RELOJ PH CLAUDE BERNARD N-65002 MANILLA METALICA USADO.PEDAZO PULSO,,70000,2016-10-08,2017-06-09,70000,10000,True,False,0.0,,
 41749,RELOJ PH ORIENT #QBBR-L10R MANILLA METALICA USADO,,40000,2016-10-08,2017-04-24,40000,20000,True,False,0.0,,
 41753,ANILLO PD.P.VERDES USADO,,420000,2016-10-08,,,,False,False,5.4,,
 41772,ARGOLLA GRAFILADA (OLGA) USADA,,300000,2016-10-08,,,,False,False,4.1,,
 41773,UN DIJE USADO,,110000,2016-10-08,,,,False,False,1.4,,
 41776,ANILLO PD.P.CIRCONES USADO,,130000,2016-10-08,,,,False,False,2.0,,
 41829,UN PAR DE ARETES METAL BLANCO.P.VARIAS USADOS ESTUCHE,,200000,2016-10-08,,,,False,False,2.6,,
 41838,ANILLO PD.P.CIRCON USADO,,280000,2016-10-08,,,,False,False,3.9,,
 41848,CADENA CON 3 DIJES FIJOS.ORO BAJO,,100000,2016-10-08,,,,False,False,3.1,,
 41856,ARGOLLA GRAFILADA USADA.P.CIRCONES (YESICA),,150000,2016-10-08,,,,False,False,2.6,,
 41876,CADENA.CANDONGA P.CIRCONES USADOS,,190000,2016-11-11,,,,False,False,2.6,,
 41900,ANILLO PARA DA PIEDRA VERDE ORDI,,110000,2016-11-11,,,,False,False,1.9,,
 41901,TELEVISOR PANASONIC MD-TC-L32XM6H #90148 CABLE USADO,,320000,2016-11-11,2016-12-03,320000,80000,True,False,0.0,,
 41914,ARGOLLA P.CIRCONES USADA (NELSON MEJIA),,200000,2016-11-11,,,,False,False,4.0,,
 41917,ARGOLLA GRAFILADA USADA (DIANA),,250000,2016-11-11,,,,False,False,3.5,,
 41918,RELOJ PD MIRAGE #021DW MANILLA METALICA USADO,,40000,2016-11-11,,,,False,False,0.0,,
 41925,DOS ANILLOS PD.P.VARIAS USADOS,,1400000,2016-11-11,,,,False,False,20.7,,
 41943,RELOJ PD CANDINO #3062 MANILLA METALICA USADO,,60000,2016-11-11,2017-11-04,60000,40000,True,False,0.0,,
 41946,ANILLO PH.P.VARIAS USADOS,,700000,2016-11-11,,,,False,False,10.7,,
 41949,ANILLO PD.P.CIRCONES USADO (METAL BLANCO),,180000,2016-11-11,,,,False,False,2.9,,
 41951,TELEVISOR LG MD-32CS410-MB #7P502 CONTROL SIN CABLE USADO.EN CAJA,,200000,2016-11-11,2016-11-16,200000,80000,True,False,0.0,,
 41956,EQUIPO DE SOLDADURA INDURA MD-165CV.MAZA ELECTRO USADO,,150000,2016-11-11,2016-11-23,150000,40000,True,False,0.0,,
 41961,CADENA CON DIJE.PULSERA.P.VERDES USADOS,,4500000,2016-11-11,,,,False,False,60.3,,
 41981,ANILLO PD.P.VARIAS USADOS ROTO LAMINADOS,,120000,2016-11-11,,,,False,False,5.8,,
 41994,TELEVISOR SAMSUNG MD-UN32EH4003M #801105 CONTROL USADO,,250000,2016-11-11,2016-11-16,250000,100000,True,False,0.0,,
 41995,ANILLO PH.P.VERDE USADO,,400000,2016-11-11,,,,False,False,7.5,,
 41998,ANILLO PD.USADO (TRES OROS),,200000,2016-11-11,,,,False,False,3.2,,
 42005,LICUADORA ELECTROLUX MD-BCH10 #703 VASO VIDRIO EN CAJA USADA,,50000,2016-11-11,2017-01-19,50000,40000,True,False,0.0,,
 42015,DOS ARGOLLAS USADAS (ALEXANDER.XIMENA),,1100000,2016-11-11,,,,False,False,15.2,,
 42025,DOS RELOJES INVICTA #0391 KENTH COLE #14421 AUTOMATICO USADOS,,300000,2016-11-11,2016-12-27,300000,170000,True,False,0.0,,
 42045,ARGOLLA USADA (EDELMIRA),,150000,2016-11-11,,,,False,False,2.1,,
 42053,PULSERA SOLA USADA (TRES OROS),,650000,2016-11-11,,,,False,False,8.4,,
 42057,RELOJ PH CASIO G-SHOCK #20BAR MANILLA PLASTICA USADO,,80000,2016-11-11,2016-11-22,80000,70000,True,False,0.0,,
 42066,RELOJ PH TISSOT #3782 MANILLA PLASTICA USADO,,250000,2016-11-11,2017-04-18,250000,20000,True,False,0.0,0,0
 42085,ANILLO PD.P.VERDE USADO,,400000,2016-12-21,,,,False,False,5.2,,
 42092,SIERRA SKIL #18 CUCHILLAS EN CAJA USADA,,80000,2016-12-21,2017-11-10,80000,20000,True,False,0.0,,
 42094,RELOJ PD TISSOT #G333 USADO MANILLA METALICA,,100000,2016-12-21,2017-02-24,100000,40000,True,False,0.0,,
 42104,ANILLO PH.P.VERDE USADO,,240000,2016-12-21,,,,False,False,3.2,,
 42113,PULSERA SOLA USADA,,100000,2016-12-21,,,,False,False,1.5,,
 42118,ARGOLLA USADA,,300000,2016-12-21,,,,False,False,4.3,,
 42130,CADENA ROTA.PULSERA (CHATARRA),,480000,2016-12-21,,,,False,False,6.1,,
 42137,PULSERA.ANILLO PD.P.CIRCONES USADOS,,800000,2016-12-21,,,,False,False,10.3,,
 42149,ARGOLLA GRAFILADA USADA (CLAUDIA),,450000,2016-12-21,,,,False,False,6.9,,
 42152,ANILLO PD.P.CIRCON EN PLATA,,10000,2016-12-21,,,,False,False,1.0,,
 42172,ANILLO PD.P.CIRCONES USADO.FALTA PIEDRA,,100000,2016-12-21,,,,False,False,1.6,,
 42182,RELOJ PH GUESS #UO366G2 MANILLA PLASTICA USADO,,50000,2016-12-21,2017-01-06,50000,80000,True,False,0.0,,
 42191,UN PAR DE ARETES P.VARIAS USADOS,,300000,2016-12-21,,,,False,False,4.3,,
 42204,ARGOLLA USADA,,400000,2016-12-21,,,,False,False,5.6,,
 42208,RELOJ PH DIESELL #111205 MANILLA METALICA USADO,,100000,2016-12-21,2017-01-20,100000,50000,True,False,0.0,,
 42216,ANILLO PD.P.CIRCONES.USADO,,400000,2016-12-21,,,,False,False,5.5,,
 42220,RELOJ PD TISSOT #1853 MANILLA PLASTICA USADO,,100000,2016-12-21,2017-02-11,100000,100000,True,False,0.0,,
 42222,PULIDORA MD-SKIL650W CON MANGO.USADA,,50000,2016-12-21,2017-01-12,50000,20000,True,False,0.0,,
 42224,ARGOLLA GRAFILADA (WELLTER) ANILLO PD.P.CIRCONES USADOS,,550000,2016-12-21,,,,False,False,7.8,,
 42243,CADENA.DIJE.TRES PULSERAS USADAS ROTAS,,700000,2016-12-21,,,,False,False,9.7,,
 42255,UN DIJE USADO INCOMPLETO,,750000,2016-12-21,,,,False,False,10.7,,
 42263,CADENA.ANILLO PH.P.VERDES Y BLANCAS USADOS,,1300000,2016-12-21,,,,False,False,16.8,,
 42268,ANILLO PD.P.CIRCONES USADO,,180000,2016-12-21,,,,False,False,2.6,,
 42269,ANILLO PD.P.CIRCONES USADO,,100000,2016-12-21,,,,False,False,1.8,,
 41796,CADENA CON DIJE.DOS PARES ARETES USADOS,,1100000,2017-01-30,,,,False,False,13.6,,
 41890,PULSERA.CADENA.ANILLO PH.P.VERDES USADOS,,6000000,2017-01-30,,,,False,False,70.0,,
 42068,ANILLO PH.P.VARIAS USADO (LEON),,550000,2017-01-30,,,,False,False,7.1,,
 42075,UNA PULSERA SOLA USADA,,600000,2017-01-30,,,,False,False,7.7,,
 42285,ANILLO USADO (DE GRADO.2009),,300000,2017-01-30,,,,False,False,5.9,,
 42290,ARGOLLA LISA USADA (PARMENIO),,130000,2017-01-30,,,,False,False,2.5,,
 42302,ARGOLLA LISA USADA,,210000,2017-01-30,,,,False,False,3.0,,
 42324,ARGOLLA PLATA Y ORO USADA (JUAN GRAMOS 5.1),,30000,2017-01-30,,,,False,False,1.0,,
 42328,ANILLO PD.P.VARIAS USADO (DE GRADO 2015) ESTUCHE,,350000,2017-01-30,,,,False,False,4.8,,
 42336,ANILLO PD.P.CIRCON ORO PLATA (4.GRAMOS),,20000,2017-01-30,,,,False,False,1.0,,
 42342,RELOJ PH FOSSIL #861308 MANILLA METALICA USADAO,,50000,2017-01-30,,,,False,False,0.0,,
 42349,ANILLO PH.P.VARIAS USADO,,350000,2017-01-30,,,,False,False,4.9,,
 42352,CADENA CON DIJE USADOS,,250000,2017-01-30,,,,False,False,4.3,,
 42364,RELOJ PD CASIO #1343 MANILLA METALICA USADO,,50000,2017-01-30,2017-05-16,50000,30000,True,False,0.0,,
 42380,CADENA SOLA USADA,,350000,2017-01-30,,,,False,False,5.9,,
 42424,ARGOLLA LISA USADA (ELKIN R),,120000,2017-04-06,,,,False,False,2.3,,
 42426,ANILLO PD.P.VARIAS USADO,,190000,2017-04-06,,,,False,False,2.6,,
 42428,ARGOLLA GRAFILA USADA,,250000,2017-04-06,,,,False,False,3.4,,
 42432,DOS ANILLOS PD.P.VARIAS USADOS,,600000,2017-04-06,,,,False,False,8.4,,
 42480,ANILLO PD.P.CIRCON USADO,,120000,2017-04-06,,,,False,False,2.0,,
 42491,UNA CADENA EN PLATA INCOMPLETA (GRAMOS 64.3),,65000,2017-04-06,2017-04-18,65000,135000,True,False,1.0,,
 42516,RELOJ PH ORIENT.MANILLA METALICA USADO,,40000,2017-04-06,2017-04-28,40000,10000,True,False,0.0,,
 42525,RELOJ PH.P.BULOVA #SE-1204 MANILLA METALICA USADO,,60000,2017-04-06,2017-06-27,60000,40000,True,False,0.0,,
 42526,PULIDORA DICE DEWALT USADA #115,,15000,2017-04-06,2017-04-24,15000,15000,True,False,0.0,,
 42528,ANILLO PD.P.CIRCON USADO,,50000,2017-04-06,,,,False,False,1.1,,
 42549,TRES ANILLOS PD.P.VARIAS USADOS.UN ARETE USADOS,,300000,2017-04-08,,,,False,False,4.0,,
 42556,RELOJ PH DIMARIO #ZF3117 MANILLA METALICA USADO ESTUCHE,,100000,2017-04-08,2017-06-09,100000,20000,True,False,0.0,,
 42568,EQUIPO PANASONIC MD-AKX36 #1579 CONTROL.ANTENA USADO,,120000,2017-04-08,2017-05-16,120000,150000,True,False,0.0,,
 42595,ARGOLLA GRAFILADA USADA (JUAN),,350000,2017-04-08,,,,False,False,5.7,,
 42596,ANILLO PD.P.CIRCON USADO,,120000,2017-04-08,,,,False,False,2.2,,
 42598,EQUIPO DE SONIDO LG MD-CM8440 #409HZZM541901 CONTROL ANTENA USADO,,350000,2017-04-08,2017-05-02,350000,150000,True,False,0.0,,
 42604,CADENA SOLA USADA,,90000,2017-04-08,,,,False,False,1.1,,
 42617,ANILLO PH.P.VARIAS USADO,,70000,2017-04-08,,,,False,False,3.4,,
 42618,ARGOLLA LISA USADA (JENNY),,150000,2017-04-08,,,,False,False,3.1,,
 42630,PULSERA SOLA USADA,,700000,2017-04-08,,,,False,False,9.6,,
 42645,ARGOLLA DOS OROS USADOS (JAVIER),,350000,2017-04-08,,,,False,False,7.9,,
 42649,CUATRO RELOJES SALCO.MICHELLI USADOS,,150000,2017-04-08,,,,False,False,0.0,,
 42655,CADENA SOLA USADA,,1000000,2017-04-08,,,,False,False,13.6,,
 42673,ARGOLLA GRAFILADA USADA (MARIA),,200000,2017-04-08,,,,False,False,3.8,,
A41457,RELOJ CASIO #0979 MANILLA METALICA,,100000,2016-10-08,,,,,True,,,
 40574,UNA CAMANDULA P.VERDE USADA,,1400000,2017-07-11,,,,False,False,25.1,,
 42989,PULSERA SOLA USADA,,1600000,2017-07-11,,,,False,False,20.3,,
 40562,PULSERA.CINCO CADENAS.TRES ANILLOS PD.7 DIJES P.CIRCONES USADOS,,9000000,2017-07-19,,,,False,False,136.5,,
 42677,UNA CADENA USADA,,500000,2017-09-13,,,,False,False,7.0,,
 42700,CADENA SOLA USADA ROTA,,170000,2017-09-13,,,,False,False,2.5,,
 42701,ANILLO.ARGOLLA P.CIRCONES (DOS OROS),,400000,2017-09-13,,,,False,False,9.4,,
 42720,RELOJ PH MICHELLI.MANILLA METALICA USADO,,50000,2017-09-13,,,,False,False,0.0,,
 42728,CADENA SOLA USADA,,1000000,2017-09-13,,,,False,False,13.7,,
 42729,RELOJ PH DIMARIO #42 MANILLA METALICA USADO,,70000,2017-09-13,2017-10-06,70000,20000,True,False,0.0,,
 42733,CADENA CON DIJE.ANILLO PH.P.CIRCONES (SELLO CABALLO),,1150000,2017-09-13,,,,False,False,15.5,,
 42739,UNA CADENA EN PLATA (27.8GR),,50000,2017-09-13,,,,False,False,1.0,,
 42744,RELOJ PH CASIO EDIFECE #EF539 MANILLA METALICA USADO,,50000,2017-09-13,2017-09-13,50000,150000,True,False,0.0,,
 42747,ANILLO PD.P.CIRCONES USADO,,400000,2017-09-13,,,,False,False,6.1,,
 42750,PULIDORA BOSCH MD-GPO14E.TALADRO BLACK DECKER #TM500-B3 ESTUCHE USADO,,80000,2017-09-13,2017-11-08,80000,20000,True,False,0.0,,
 42756,PULIDORA DEWALT MD-D28803 CON DISCO PEQUE¥O.SIN LLAVE USADA,,60000,2017-09-13,2017-09-26,60000,90000,True,False,0.0,,
 42760,PULSERA SOLA USADA ORO BAJO,,50000,2017-09-13,,,,False,False,3.4,,
 42761,PEDAZO DE CANDONGA ORO BAJO,,50000,2017-09-13,,,,False,False,1.3,,
